age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
89,entrepreneur,divorced,primary,no,-1216,yes,no,cellular,25,sep,402,23,19,2,other,no
70,housemaid,married,primary,no,8451,no,no,cellular,12,apr,2879,15,71,3,other,no
31,retired,divorced,secondary,no,24938,yes,no,telephone,30,may,2885,15,-1,1,other,no
28,technician,single,tertiary,no,83389,no,no,unknown,31,dec,3907,19,-1,1,failure,yes
85,unemployed,single,unknown,no,13470,no,no,cellular,15,oct,1394,47,-1,3,failure,no
39,services,single,secondary,no,7962,no,no,telephone,24,jul,1043,2,-1,3,failure,no
77,management,divorced,primary,no,-4494,no,no,unknown,22,jul,2030,60,-1,4,success,no
28,unemployed,married,secondary,no,34162,no,no,cellular,27,jan,4025,62,-1,5,other,no
39,services,single,tertiary,no,58383,yes,no,cellular,15,mar,4466,61,-1,1,failure,no
40,services,divorced,tertiary,no,22964,no,no,unknown,13,jan,1745,53,-1,1,other,no
39,housemaid,single,tertiary,no,46503,no,no,cellular,9,oct,234,21,862,3,success,yes
70,retired,married,secondary,no,18778,no,yes,cellular,19,dec,546,26,-1,1,other,no
89,retired,married,secondary,no,80000,yes,no,unknown,20,feb,2678,8,369,4,failure,yes
89,services,single,primary,no,-5171,no,no,telephone,14,apr,122,57,-1,0,unknown,no
75,entrepreneur,divorced,primary,no,14076,yes,no,telephone,10,may,3560,49,-1,2,success,yes
33,technician,single,tertiary,no,54287,no,no,unknown,14,oct,162,10,-1,5,unknown,no
92,housemaid,divorced,primary,no,84666,no,no,cellular,16,may,2083,63,-1,4,other,no
60,entrepreneur,single,unknown,no,36136,no,no,telephone,4,jan,3923,3,-1,3,unknown,yes
60,admin.,single,secondary,no,-339,no,no,unknown,21,aug,2301,49,-1,0,success,yes
72,blue-collar,married,secondary,no,52674,yes,no,unknown,27,feb,3320,9,-1,4,unknown,yes
77,entrepreneur,single,secondary,no,21743,yes,no,cellular,10,aug,1642,48,803,2,other,no
92,services,married,tertiary,no,25495,yes,no,telephone,13,nov,3903,56,-1,5,success,yes
63,unemployed,divorced,primary,no,93447,no,no,telephone,3,jan,2098,60,-1,4,other,no
65,retired,married,tertiary,no,95560,no,no,cellular,19,dec,3703,11,-1,5,other,no
76,technician,divorced,tertiary,no,20466,no,no,telephone,14,aug,4683,11,-1,0,other,yes
37,entrepreneur,married,secondary,no,57048,no,no,cellular,27,jan,1874,5,-1,5,other,no
42,technician,single,tertiary,no,51492,no,no,telephone,29,mar,1141,52,-1,4,success,no
66,housemaid,married,tertiary,no,97732,yes,no,cellular,24,mar,4589,12,-1,1,unknown,yes
23,blue-collar,married,secondary,no,96083,no,yes,telephone,7,nov,3349,25,-1,5,success,yes
42,unknown,divorced,secondary,no,30500,no,no,cellular,7,sep,4318,27,-1,3,success,yes
74,management,married,tertiary,no,-5204,yes,no,telephone,16,may,1861,23,243,3,success,yes
94,retired,single,primary,no,-7749,no,no,telephone,20,jul,1713,32,-1,5,unknown,no
58,housemaid,divorced,primary,no,-7489,no,no,telephone,1,may,610,22,534,3,unknown,no
49,unknown,single,unknown,no,77939,no,no,unknown,16,may,3802,15,630,3,unknown,yes
52,services,married,unknown,no,73388,no,yes,telephone,3,aug,4152,25,-1,5,failure,yes
71,entrepreneur,single,primary,no,83011,no,no,unknown,9,mar,4031,51,-1,4,success,yes
60,technician,single,secondary,no,7349,yes,no,telephone,12,oct,1432,8,-1,3,success,yes
19,self-employed,married,secondary,no,-1543,yes,yes,unknown,2,dec,2402,61,-1,5,other,yes
60,management,married,tertiary,no,10745,no,no,telephone,9,dec,2425,26,-1,5,failure,no
49,retired,single,unknown,no,60790,yes,no,cellular,20,mar,592,19,-1,3,unknown,no
72,blue-collar,single,tertiary,no,-7011,no,no,cellular,31,may,0,29,-1,0,other,no
86,management,married,unknown,no,64711,yes,no,telephone,25,apr,1643,59,-1,4,unknown,no
93,admin.,single,primary,no,89779,no,yes,cellular,10,aug,2510,51,553,1,unknown,yes
65,student,single,tertiary,no,8030,no,no,unknown,30,apr,4863,52,-1,3,failure,yes
46,management,married,unknown,no,73274,no,no,unknown,14,may,4298,14,-1,2,success,yes
52,unemployed,single,secondary,no,52777,yes,no,telephone,12,feb,3521,56,-1,2,other,no
31,admin.,divorced,secondary,no,95858,no,no,cellular,27,jul,4735,45,-1,5,unknown,yes
91,self-employed,single,unknown,no,18751,no,yes,telephone,13,jul,3810,4,-1,1,unknown,yes
84,technician,single,tertiary,no,16958,yes,yes,unknown,23,jul,2588,27,-1,0,success,yes
84,housemaid,divorced,primary,no,-6191,no,yes,unknown,6,may,4485,53,-1,3,other,yes
43,management,single,secondary,no,69563,yes,no,telephone,11,oct,4524,34,-1,3,other,yes
43,housemaid,married,secondary,no,87360,no,no,unknown,31,aug,997,37,-1,5,failure,no
84,services,single,primary,no,-5934,yes,no,telephone,8,mar,1390,24,-1,0,success,no
60,unknown,single,tertiary,no,46086,no,no,cellular,27,may,4763,3,216,5,other,yes
72,management,single,secondary,no,71651,no,no,cellular,15,aug,28,56,-1,5,unknown,no
56,services,married,primary,no,77986,no,no,unknown,30,feb,2548,48,-1,1,other,no
52,technician,married,secondary,no,94332,no,no,unknown,13,may,1883,18,610,4,failure,yes
67,services,single,tertiary,no,71518,no,no,telephone,16,nov,3663,16,117,5,success,yes
81,unemployed,divorced,secondary,no,93260,no,yes,cellular,13,jun,4713,33,-1,0,other,no
44,blue-collar,divorced,primary,no,101307,yes,no,cellular,7,jul,1565,51,351,0,unknown,no
81,entrepreneur,divorced,primary,no,94025,no,no,telephone,27,sep,1084,6,-1,3,unknown,yes
37,entrepreneur,married,primary,no,40174,yes,no,cellular,18,apr,1620,40,-1,3,unknown,no
49,entrepreneur,single,secondary,no,36773,no,yes,telephone,16,oct,3520,54,-1,5,unknown,yes
89,technician,single,primary,no,39030,no,no,telephone,12,jan,1768,32,-1,5,unknown,no
92,entrepreneur,single,secondary,no,96578,no,no,cellular,24,jun,3159,4,-1,0,other,yes
90,services,single,primary,no,22993,yes,no,unknown,11,aug,1712,2,-1,5,unknown,no
42,blue-collar,single,primary,no,74757,yes,yes,cellular,8,mar,3642,11,-1,5,failure,yes
83,unemployed,married,tertiary,no,60766,no,no,telephone,3,oct,307,57,-1,3,failure,no
91,unemployed,divorced,primary,no,-1210,no,no,unknown,28,jan,1685,29,-1,2,other,no
94,unemployed,divorced,unknown,no,45472,yes,no,cellular,3,aug,1522,10,-1,3,unknown,no
19,admin.,married,unknown,no,13420,yes,no,unknown,27,aug,2941,58,-1,3,failure,no
76,blue-collar,single,primary,no,72163,no,no,cellular,12,oct,3184,53,-1,2,success,yes
95,student,single,tertiary,no,41207,no,yes,telephone,1,mar,3576,10,-1,0,unknown,yes
77,entrepreneur,divorced,unknown,no,31216,yes,yes,cellular,29,feb,4436,44,-1,4,success,yes
36,retired,divorced,tertiary,no,-782,yes,no,telephone,23,jul,3916,21,-1,1,unknown,no
77,retired,single,secondary,no,6392,no,no,unknown,23,dec,204,5,-1,1,other,no
26,self-employed,divorced,tertiary,no,76043,yes,no,telephone,17,oct,3333,4,-1,2,failure,yes
55,admin.,divorced,tertiary,no,86867,yes,no,telephone,24,mar,81,35,592,0,failure,no
66,unemployed,divorced,primary,no,24024,yes,no,telephone,5,may,2034,54,-1,2,other,no
53,student,married,secondary,no,83085,no,yes,cellular,8,apr,2914,61,-1,5,other,no
72,unknown,divorced,secondary,no,52720,yes,no,telephone,17,oct,1569,45,-1,4,other,no
36,housemaid,single,secondary,no,30610,yes,no,telephone,23,jul,3441,59,-1,0,other,yes
65,entrepreneur,married,unknown,no,41661,yes,no,telephone,19,jun,3915,15,-1,1,failure,yes
68,housemaid,divorced,unknown,no,67938,no,no,telephone,13,jan,2991,10,-1,3,other,yes
67,entrepreneur,divorced,unknown,no,92001,no,no,unknown,21,aug,2582,7,-1,5,unknown,yes
40,housemaid,single,primary,no,46164,yes,no,cellular,2,jun,4786,11,-1,2,unknown,yes
41,unknown,single,secondary,no,30127,no,no,telephone,16,jan,3208,48,-1,5,unknown,yes
38,student,single,primary,no,75706,no,no,telephone,13,mar,1125,10,-1,0,success,no
54,technician,married,primary,no,49760,no,no,unknown,16,sep,3229,28,-1,5,other,yes
63,retired,divorced,unknown,no,34914,no,no,cellular,5,sep,2367,48,-1,0,failure,yes
46,housemaid,married,tertiary,no,42575,yes,yes,unknown,29,jun,116,59,-1,4,other,no
49,management,single,secondary,no,50920,no,no,unknown,27,oct,4505,11,-1,0,failure,yes
40,blue-collar,married,unknown,no,7424,no,no,unknown,30,sep,3914,12,-1,5,other,yes
35,technician,divorced,secondary,no,-1641,no,no,telephone,27,aug,3037,5,465,1,failure,yes
69,blue-collar,divorced,secondary,no,65124,no,no,unknown,21,mar,3310,8,-1,2,other,no
81,unknown,single,secondary,no,11240,no,no,cellular,9,jun,2838,25,649,3,unknown,yes
40,services,single,tertiary,no,50479,no,no,unknown,4,oct,1687,20,-1,0,unknown,yes
85,blue-collar,divorced,tertiary,no,77994,no,no,telephone,19,apr,4588,61,-1,3,success,yes
62,technician,divorced,primary,no,15647,yes,no,telephone,30,aug,2721,28,-1,1,other,yes
31,entrepreneur,divorced,tertiary,no,33972,yes,no,cellular,12,oct,1667,20,-1,2,other,no
46,student,married,primary,no,99612,yes,no,telephone,31,jul,3368,30,-1,1,other,yes
18,student,single,secondary,no,-4139,no,no,unknown,5,jul,773,46,-1,5,success,no
21,entrepreneur,divorced,primary,no,75129,yes,no,telephone,9,mar,1571,22,-1,2,unknown,no
44,entrepreneur,married,secondary,no,10439,yes,no,cellular,21,jun,635,10,57,4,success,no
53,management,divorced,primary,no,91624,yes,no,cellular,16,jan,418,27,-1,0,failure,no
80,student,married,unknown,no,37275,no,no,unknown,24,feb,4042,40,-1,4,other,no
28,self-employed,divorced,primary,no,-7254,no,no,telephone,11,jul,2150,20,-1,2,success,yes
83,unemployed,single,tertiary,no,70970,yes,yes,unknown,25,mar,4215,37,-1,3,success,yes
36,blue-collar,divorced,primary,no,8197,no,no,telephone,10,may,3135,21,-1,5,failure,no
28,services,divorced,secondary,no,31983,yes,no,telephone,5,may,1150,57,-1,4,success,no
72,management,married,secondary,no,47256,yes,no,telephone,18,jun,1039,56,-1,2,unknown,no
78,self-employed,single,tertiary,no,73970,no,no,unknown,16,sep,2248,46,-1,1,unknown,no
65,admin.,divorced,primary,no,38083,yes,no,telephone,18,jun,466,53,-1,5,unknown,no
27,blue-collar,married,unknown,no,86386,yes,no,telephone,1,nov,2876,8,546,1,failure,no
26,self-employed,divorced,primary,no,44987,no,yes,cellular,13,jun,2259,42,-1,0,other,no
48,services,married,unknown,no,29525,yes,yes,cellular,3,dec,683,26,-1,1,failure,no
53,retired,single,tertiary,no,29079,no,no,unknown,25,dec,2580,49,-1,0,success,yes
95,entrepreneur,single,secondary,no,80041,yes,no,cellular,3,jun,4175,1,-1,4,other,no
40,management,divorced,secondary,no,65135,no,no,telephone,29,oct,4469,12,-1,5,other,yes
33,student,divorced,tertiary,no,5956,no,no,unknown,2,jun,2060,16,-1,2,success,no
91,blue-collar,single,primary,no,74541,no,no,telephone,19,nov,359,36,-1,3,failure,no
30,blue-collar,married,primary,no,37681,yes,no,unknown,11,oct,4247,62,-1,5,failure,yes
20,self-employed,single,unknown,no,30371,no,no,telephone,4,may,2710,57,-1,5,unknown,no
50,blue-collar,single,unknown,no,2731,yes,yes,cellular,12,apr,3738,29,-1,0,success,yes
49,unknown,divorced,unknown,no,101803,no,no,unknown,2,nov,222,1,301,0,unknown,no
66,self-employed,divorced,unknown,no,-2222,no,no,cellular,22,jul,1450,55,69,2,other,no
86,services,single,tertiary,no,101630,no,no,unknown,27,sep,1404,37,-1,1,success,no
90,services,divorced,unknown,no,-902,no,no,cellular,11,sep,3524,2,-1,0,failure,yes
40,management,married,primary,no,47586,no,no,cellular,14,feb,3350,41,62,0,unknown,yes
94,retired,married,primary,no,3522,yes,no,cellular,5,mar,3643,56,137,4,other,no
67,retired,married,unknown,no,46211,no,no,unknown,15,nov,1953,55,497,1,failure,no
23,services,divorced,primary,no,83929,no,no,unknown,30,apr,1531,57,868,2,success,no
91,technician,married,unknown,no,56905,yes,no,telephone,17,nov,930,62,-1,0,failure,no
28,technician,single,secondary,no,51804,yes,no,cellular,28,may,1248,42,69,3,failure,no
63,unemployed,divorced,secondary,no,5086,no,no,cellular,25,nov,807,39,-1,4,other,no
79,self-employed,divorced,unknown,no,96212,no,no,unknown,4,jul,4050,8,-1,3,failure,yes
37,unemployed,divorced,primary,no,33293,no,no,telephone,2,feb,3333,40,-1,1,success,yes
39,blue-collar,married,tertiary,no,51180,yes,no,unknown,12,apr,3334,56,-1,0,other,no
55,student,single,secondary,no,90746,yes,no,telephone,30,dec,4357,52,102,2,success,yes
87,blue-collar,single,unknown,no,61158,yes,no,telephone,6,mar,3637,57,89,4,failure,yes
35,services,divorced,primary,no,72844,yes,no,unknown,2,mar,1576,11,472,0,unknown,no
69,technician,single,secondary,no,12293,yes,no,unknown,30,feb,1539,13,-1,4,unknown,no
53,student,single,unknown,no,42608,yes,no,unknown,7,aug,626,55,-1,5,unknown,no
26,blue-collar,married,tertiary,no,51463,no,no,unknown,12,oct,3552,60,808,3,success,yes
73,unemployed,married,secondary,no,11330,yes,no,telephone,25,dec,4300,34,-1,5,unknown,yes
82,blue-collar,single,primary,no,34383,yes,no,cellular,4,nov,3513,56,-1,1,unknown,no
62,unemployed,married,unknown,no,83460,yes,no,cellular,6,nov,2314,43,-1,3,other,no
31,retired,single,primary,no,94457,no,no,cellular,23,nov,1639,13,203,4,unknown,yes
30,management,divorced,tertiary,no,82569,no,yes,telephone,1,jul,2155,32,-1,4,success,no
51,entrepreneur,single,secondary,no,94731,yes,no,telephone,23,oct,1330,25,-1,4,success,no
57,self-employed,single,primary,no,101835,no,no,unknown,17,aug,813,50,125,1,failure,no
61,entrepreneur,married,primary,yes,13834,no,no,telephone,8,feb,2122,22,-1,5,other,no
37,blue-collar,single,primary,no,86105,yes,no,cellular,20,jan,1164,12,-1,4,failure,no
57,admin.,single,secondary,no,60214,no,no,telephone,10,feb,3635,32,-1,0,failure,no
41,blue-collar,married,primary,no,86477,no,yes,telephone,30,may,4459,32,-1,3,failure,yes
71,technician,married,secondary,no,62199,yes,no,cellular,13,jun,952,57,-1,5,failure,no
80,services,divorced,primary,no,5744,no,no,cellular,24,aug,29,1,-1,0,failure,no
68,self-employed,divorced,primary,no,53878,yes,no,cellular,9,jul,4300,56,-1,5,unknown,yes
18,self-employed,single,secondary,no,75643,yes,no,unknown,26,may,1445,14,-1,1,other,yes
95,student,divorced,secondary,no,5676,yes,no,unknown,9,sep,1255,12,-1,1,unknown,no
19,technician,married,primary,no,47496,yes,no,cellular,16,nov,4207,27,-1,2,success,yes
95,retired,married,secondary,no,63941,no,no,telephone,25,mar,4130,35,-1,4,success,yes
20,entrepreneur,divorced,secondary,no,43071,no,no,cellular,29,apr,2856,59,-1,0,unknown,no
58,housemaid,married,unknown,no,79899,yes,no,cellular,24,dec,766,34,-1,1,unknown,no
26,admin.,single,primary,no,5968,yes,no,cellular,21,dec,3470,10,-1,4,failure,yes
25,technician,married,tertiary,no,29974,no,no,unknown,22,apr,3637,29,-1,1,unknown,no
71,self-employed,married,primary,no,96642,no,no,cellular,13,jul,2180,58,-1,2,failure,no
74,management,single,secondary,no,48600,no,no,cellular,22,jul,2761,46,523,3,success,no
27,blue-collar,single,tertiary,no,11909,no,no,telephone,18,aug,2638,14,731,1,failure,no
94,self-employed,divorced,secondary,no,4796,no,no,telephone,17,nov,3253,41,440,0,success,yes
42,admin.,divorced,secondary,no,57247,yes,no,telephone,10,feb,2536,47,-1,3,unknown,no
42,unemployed,single,unknown,no,94375,no,yes,cellular,11,jul,4791,18,-1,0,other,yes
41,admin.,single,unknown,no,-2592,no,no,telephone,4,mar,173,34,-1,2,other,no
53,housemaid,married,tertiary,no,4049,yes,no,unknown,23,oct,258,22,-1,3,unknown,no
31,admin.,married,secondary,no,33274,no,no,unknown,1,aug,743,12,-1,4,failure,no
51,management,married,tertiary,no,14921,yes,no,telephone,4,sep,733,56,-1,5,failure,no
34,management,divorced,secondary,no,5318,yes,no,cellular,10,nov,2453,21,-1,5,other,no
22,unemployed,married,unknown,no,24832,no,no,unknown,5,oct,389,21,-1,0,success,no
46,management,single,primary,no,62708,yes,no,cellular,24,nov,940,7,-1,2,other,no
70,unknown,divorced,tertiary,yes,82836,yes,no,telephone,4,oct,2556,28,-1,0,other,yes
77,management,divorced,unknown,no,25702,no,no,unknown,15,aug,4425,41,-1,4,other,yes
45,blue-collar,single,secondary,no,69072,no,no,cellular,23,may,3949,62,-1,0,success,yes
43,services,married,secondary,no,82545,no,yes,telephone,19,may,1066,49,-1,4,other,no
79,entrepreneur,single,unknown,no,-7229,no,no,telephone,19,may,269,55,-1,0,failure,no
71,retired,single,tertiary,no,85811,no,no,cellular,11,aug,3635,63,-1,0,unknown,no
82,student,married,primary,no,12191,yes,no,telephone,14,oct,3833,45,786,5,success,yes
88,management,divorced,secondary,no,67355,yes,no,telephone,24,may,4569,55,-1,1,success,yes
82,management,divorced,tertiary,no,74516,yes,no,cellular,15,jul,2130,20,-1,2,success,no
91,blue-collar,married,primary,no,84982,yes,no,telephone,22,may,287,46,43,3,other,no
50,unemployed,married,primary,no,36421,yes,yes,telephone,26,aug,4630,40,-1,4,failure,yes
48,unknown,married,unknown,no,64546,yes,no,unknown,8,oct,1413,29,512,5,other,no
43,services,divorced,unknown,no,-5117,yes,no,unknown,4,may,1882,41,696,2,failure,no
36,management,married,tertiary,no,41160,yes,yes,telephone,15,may,2037,46,-1,3,success,no
76,self-employed,divorced,secondary,no,98030,no,no,unknown,12,mar,4843,26,-1,5,unknown,yes
73,management,divorced,secondary,no,9438,yes,yes,telephone,5,jun,1776,54,760,0,success,yes
80,self-employed,single,primary,no,8635,no,yes,cellular,24,jun,2737,3,598,2,other,yes
31,technician,single,secondary,no,69014,yes,no,telephone,20,feb,2480,21,-1,1,success,yes
56,housemaid,divorced,unknown,no,48151,yes,no,cellular,21,dec,4869,24,-1,5,unknown,yes
35,blue-collar,divorced,secondary,no,42043,yes,no,unknown,22,nov,4684,53,-1,3,other,no
87,entrepreneur,married,unknown,yes,19314,no,no,unknown,14,apr,3108,33,605,3,failure,no
38,unknown,married,tertiary,no,10839,no,no,cellular,16,dec,520,59,180,1,other,no
29,management,single,unknown,no,73121,yes,no,cellular,7,apr,1703,60,382,5,other,no
62,technician,married,tertiary,no,31353,yes,no,unknown,23,jun,3276,29,748,0,other,no
86,services,married,unknown,no,77439,no,no,telephone,30,feb,3951,46,-1,2,other,no
89,blue-collar,divorced,tertiary,no,40767,yes,no,unknown,28,aug,3698,16,-1,4,unknown,yes
25,unknown,single,primary,no,35694,no,no,telephone,13,jun,2395,7,-1,5,failure,yes
43,unemployed,single,primary,no,17313,no,no,unknown,2,apr,3298,31,-1,1,failure,yes
29,technician,married,unknown,no,64429,yes,no,unknown,28,apr,1519,19,-1,2,success,no
42,unknown,married,primary,no,23311,no,no,cellular,18,dec,3128,47,-1,0,other,yes
59,entrepreneur,married,primary,no,91998,no,no,cellular,25,sep,2352,33,-1,3,unknown,yes
39,retired,single,tertiary,no,36916,no,no,cellular,10,feb,3363,9,-1,1,failure,yes
23,blue-collar,married,unknown,no,81629,no,no,unknown,27,feb,4288,29,-1,3,other,yes
57,management,single,secondary,no,43694,yes,no,unknown,26,jan,4033,26,248,0,failure,yes
22,management,married,primary,yes,37638,yes,no,unknown,1,mar,3602,1,-1,2,other,yes
35,housemaid,single,primary,no,41851,no,no,cellular,18,sep,3777,35,-1,2,success,yes
18,management,single,primary,no,40562,yes,no,telephone,15,jan,854,59,-1,3,other,no
24,unemployed,married,secondary,no,44687,yes,no,cellular,21,mar,909,57,-1,1,other,no
52,housemaid,single,tertiary,no,89556,no,yes,telephone,9,jan,4125,57,567,1,other,yes
84,retired,married,tertiary,no,69338,yes,no,unknown,4,aug,2660,57,-1,4,failure,no
78,blue-collar,married,tertiary,no,-4219,yes,no,unknown,9,oct,2122,59,-1,5,other,no
25,unemployed,divorced,primary,no,-1596,no,yes,unknown,17,jul,3271,7,-1,1,unknown,yes
20,student,divorced,unknown,no,-5491,yes,no,unknown,9,nov,407,27,194,2,success,no
44,technician,single,secondary,no,68001,no,no,unknown,15,sep,812,35,-1,0,failure,no
68,student,divorced,secondary,no,14637,yes,no,cellular,13,oct,723,53,752,0,success,no
76,student,single,tertiary,no,34381,yes,no,telephone,22,apr,2784,24,-1,2,failure,yes
82,technician,married,unknown,no,83038,no,no,cellular,13,nov,325,45,-1,4,success,no
44,management,divorced,secondary,no,6496,yes,no,telephone,5,aug,219,50,244,4,other,no
31,self-employed,single,primary,no,8853,yes,no,unknown,20,feb,3328,33,-1,4,success,yes
